hex_id,x,y,land,building,parking,type,floor_ratio,t_floor,room,living_room,bathroom,partition,class,area,nimby,crime,school,green,trans,medical,rich_poor_gap,income_median,urban_index,a65_a0a14_rat,district,age,mean_rent,pred_rent,diff
894ba1d3267ffff,121.61411166894662,25.05962862487792,2.0,1.0,0.0,1.0,0.692,13.0,3.0,2.0,1.0,1.0,0.0,28.102,0.0,0.0,0.0,2.0,8.0,0.0,-0.0000123395734295,89.30000000000001,1.1427165495169065,99.838,0.22945,12.971,1519.764,1519.7640000000097,9.777068044058979e-12
894ba0a41bbffff,121.54271676732225,25.051764111280825,5.0,1.0,0.0,2.0,0.667,9.0,1.0,0.0,1.0,1.0,0.0,10.727,7.0,14.0,0.0,1.0,16.0,23.0,-3.180375340263328e-6,66.6565598,1.3449645536318318,208.807,0.31615,35.083,1871.969,1898.189718310547,26.220718310547
894ba0a5d87ffff,121.54720296223984,25.021711003511072,1.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,16.414,1.0,6.0,0.0,1.0,5.0,10.0,-4.672368096728012e-6,70.75860060000001,1.259315372838953,150.662,0.0,35.637,2062.192,1952.0666086903375,-110.12539130966252
894ba0a418bffff,121.5355480096934,25.051724000392355,2.0,1.0,2.0,1.0,0.733,15.0,3.0,2.0,2.0,1.0,1.0,51.01,1.0,3.0,0.0,0.0,6.0,9.0,-1.9900524791947167e-6,67.4638484,1.344965233176035,196.242,0.31615,34.127,2174.71,2084.101919411834,-90.6080805881661
894ba0a694bffff,121.57149103543328,25.08417801702589,1.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,1.0,1.0,1.0,27.954,0.0,6.0,0.0,2.0,1.0,7.0,2.640990870227593e-7,60.6387755,1.3570544322769913,108.636,0.58423,31.278,1795.842,1795.7185028920635,-0.12349710793660051
894ba0a442bffff,121.50929303910084,25.05210101839718,1.0,1.0,1.0,1.0,0.727,11.0,4.0,2.0,2.0,1.0,1.0,55.351,1.0,7.0,0.0,2.0,15.0,5.0,1.7692979736561815e-6,52.1303207,1.0450340557612128,247.618,0.52195,39.609,1989.176,1956.9174565100916,-32.258543489908334
894ba0a696bffff,121.58056696019162,25.0831190054692,2.0,1.0,0.0,1.0,0.667,12.0,4.0,2.0,2.0,1.0,1.0,55.932,0.0,3.0,0.0,1.0,2.0,1.0,-1.050646431800471e-6,62.1218659,1.3570544322769913,146.184,0.58423,30.113,1920.208,1920.0106429970028,-0.19735700299725067
894ba0a4e1bffff,121.5508350085238,25.03302699189308,1.0,1.0,0.0,1.0,0.667,12.0,3.0,2.0,2.0,1.0,1.0,19.493,0.0,9.0,2.0,0.0,4.0,16.0,-5.871279271535185e-6,72.2489796,1.259315372838953,228.366,0.0,37.309,2062.029,2029.7064270080552,-32.32257299194475
894ba0a45c7ffff,121.5200943786279,25.06302938566684,1.0,1.0,2.0,1.0,0.667,15.0,0.0,0.0,0.0,0.0,1.0,64.499,2.0,13.0,0.0,2.0,8.0,18.0,6.227366622567065e-7,58.0262391,1.2041527198426258,139.258,0.31615,41.375,2008.243,2003.263787731431,-4.979212268568972
894ba0a6b87ffff,121.57006988609616,25.08188712670254,2.0,1.0,1.0,1.0,0.133,15.0,3.0,2.0,2.0,1.0,0.0,34.249,0.0,6.0,0.0,2.0,1.0,7.0,1.562703742254382e-6,56.123323600000006,1.3570544322769913,193.182,0.58423,19.933,1706.487,1702.5263677738942,-3.960632226105872
894ba0a4a9bffff,121.5648185375914,25.02565908945429,2.0,1.0,0.0,2.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,28.737,0.0,7.0,0.0,1.0,5.0,20.0,2.2899050989858468e-6,52.1040816,1.123431180259538,251.478,0.40066,25.007,1891.191,1912.9278449457695,21.736844945769462
894ba0a55afffff,121.4941109816982,25.020679987510988,1.0,1.0,0.0,5.0,0.5,4.0,3.0,2.0,1.0,1.0,1.0,20.727,0.0,15.0,0.0,2.0,2.0,1.0,6.430464416096606e-6,43.6,0.8758391766346513,286.504,1.0,35.656,1183.758,1186.5697728706555,2.8117728706554317
894ba0a43cbffff,121.52253502119451,25.025537007034544,2.0,1.0,0.0,1.0,0.143,14.0,1.0,1.0,1.0,1.0,1.0,14.901,0.0,15.0,0.0,1.0,13.0,18.0,-5.715566961202994e-7,61.79096210000001,1.2890184424602067,278.206,0.00286,30.315,2169.249,2168.256887803745,-0.9921121962547659
894ba0a63a7ffff,121.518312972746,25.08389801955032,3.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,1.0,1.0,1.0,30.077,0.0,11.0,0.0,2.0,2.0,12.0,4.630543956247145e-6,47.4020408,0.9819666023739572,216.252,0.65284,32.315,1452.877,1451.7682541489428,-1.108745851057165
894ba0a4893ffff,121.572443303453,25.048994014528105,1.0,1.0,1.0,1.0,0.667,12.0,1.0,0.0,1.0,1.0,1.0,18.452,0.0,15.0,1.0,3.0,8.0,4.0,2.419118190616244e-6,54.0667638,1.123431180259538,241.068,0.40066,17.484,1783.779,1786.4826505610833,2.70365056108335
894ba0a6ba3ffff,121.5748429585131,25.08036299379559,1.0,1.0,0.0,5.0,1.0,5.0,8.0,2.0,7.0,1.0,1.0,29.288,0.0,5.0,2.0,3.0,3.0,9.0,-4.484719160877065e-7,62.789504400000006,1.3570544322769913,129.212,0.58423,34.288,1864.766,1859.6137651179743,-5.152234882025823
894ba0a4893ffff,121.57171198240091,25.04801400240883,7.0,1.0,0.0,5.0,0.4,5.0,3.0,2.0,2.0,1.0,1.0,45.584,3.0,15.0,1.0,1.0,6.0,2.0,2.419118190616244e-6,54.0667638,1.123431180259538,241.068,0.40066,17.484,1783.779,1784.6738835450853,0.8948835450853494
894ba0a4063ffff,121.52107279818556,25.032755208682616,1.0,1.0,0.0,1.0,0.75,12.0,3.0,2.0,2.0,1.0,1.0,45.671,1.0,10.0,0.0,0.0,5.0,14.0,-7.196598345349697e-6,78.62682219999999,1.2929162566198993,124.575,0.00286,35.889,2134.915,2050.9856806061175,-83.92931939388245
894ba0a6ac7ffff,121.54166998413469,25.067137985055865,1.0,1.0,0.0,5.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,29.491,1.0,5.0,0.0,1.0,2.0,0.0,-6.810900518810548e-7,64.6061224,1.344882650077099,178.65,0.31615,39.156,1664.304,1666.5844724580459,2.2804724580457787
894ba0a58b7ffff,121.54751300883828,25.00259900698559,1.0,1.0,1.0,1.0,1.0,12.0,3.0,2.0,2.0,1.0,1.0,41.718,0.0,0.0,0.0,2.0,6.0,0.0,-5.373760734146062e-7,59.8,0.8766219253524274,187.274,0.80751,14.01,1274.877,1274.8769999999938,-6.139089236967266e-12
894ba0a6b37ffff,121.58094959407155,25.07590889235768,14.0,1.0,1.0,1.0,0.909,11.0,2.0,1.0,2.0,1.0,0.0,33.369,1.0,7.0,0.0,1.0,1.0,8.0,1.713840788985945e-6,57.8696793,1.3570544322769913,225.483,0.58423,30.219,1511.417,1509.078161500512,-2.33883849948802
894ba0a5da3ffff,121.55279603859076,25.01926101512241,1.0,1.0,0.0,5.0,0.5,4.0,3.0,2.0,2.0,1.0,1.0,25.24,0.0,10.0,0.0,0.0,4.0,25.0,2.6971810034949387e-6,53.3215743,1.259315372838953,215.46,0.0,37.6,1743.081,1752.355824918997,9.274824918997183
894ba0a43cbffff,121.52363900166176,25.02354999306777,1.0,1.0,1.0,2.0,0.167,6.0,3.0,1.0,2.0,1.0,1.0,24.784,3.0,8.0,0.0,0.0,12.0,28.0,-5.715566961202994e-7,61.79096210000001,1.2890184424602067,278.206,0.00286,30.315,2169.249,2168.614171692062,-0.6348283079378234
894ba0a41d3ffff,121.52786498960472,25.048512013186013,1.0,2.0,0.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,16.078,0.0,9.0,1.0,2.0,9.0,7.0,7.653722795991706e-8,57.89504370000001,1.344965233176035,222.88,0.31615,35.405,2033.669,2047.4823954431884,13.813395443188256
894ba0a42bbffff,121.51272199187088,25.026421004452946,1.0,1.0,1.0,1.0,0.652,23.0,3.0,2.0,2.0,1.0,1.0,56.54,0.0,10.0,1.0,0.0,6.0,1.0,1.7518624126091456e-6,55.721865900000005,1.2929162566198993,174.753,0.00286,41.96,1628.672,1628.4015144115276,-0.2704855884724111
894ba0a4123ffff,121.5485350142925,25.04610498205112,4.0,1.0,0.0,1.0,0.667,12.0,3.0,2.0,1.0,1.0,1.0,36.49,0.0,7.0,1.0,0.0,3.0,7.0,-5.09423118939447e-6,72.4250729,1.3448001818961128,129.135,0.15267,41.435,2061.573,2043.870185445781,-17.702814554218776
894ba0a4ec3ffff,121.54589898956284,25.03219399835551,1.0,1.0,0.0,1.0,0.667,12.0,1.0,1.0,1.0,1.0,1.0,26.871,0.0,6.0,0.0,4.0,2.0,23.0,-3.927688028288852e-6,66.0874636,1.259315372838953,211.875,0.0,41.144,2341.439,2284.96269171256,-56.47630828743968
894ba0a55b7ffff,121.4945679630593,25.02584101866272,1.0,1.0,0.0,5.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,29.805,0.0,20.0,0.0,2.0,7.0,18.0,5.905196294070168e-6,43.982798800000005,0.8758391766346513,240.008,1.0,43.26,1618.335,1618.2782431944481,-0.0567568055519132
894ba0a40dbffff,121.5058680258253,25.041807999388222,2.0,1.0,0.0,1.0,0.692,13.0,1.0,2.0,1.0,1.0,1.0,22.222,1.0,21.0,1.0,0.0,7.0,21.0,2.203504079657398e-6,52.939358600000006,0.8758391766346513,323.093,1.0,34.561,1839.113,1839.1130000000098,9.777068044058979e-12
894ba0a5947ffff,121.55890955052531,24.99269872761417,1.0,1.0,1.0,2.0,0.714,7.0,3.0,1.0,2.0,1.0,1.0,43.805,0.0,1.0,0.0,2.0,7.0,2.0,3.2842072688409643e-6,53.628863,0.8766219253524274,198.441,0.80751,30.488,1165.934,1166.6118745543558,0.6778745543558671
894ba0a6a5bffff,121.5379869758794,25.058394989491617,1.0,1.0,0.0,2.0,0.667,6.0,3.0,2.0,2.0,1.0,1.0,35.689,2.0,13.0,0.0,2.0,6.0,4.0,-3.683712871834218e-8,58.8017493,1.344965233176035,242.317,0.31615,42.231,1690.561,1713.8467217233986,23.285721723398638
894ba0a462fffff,121.50666397135086,25.03379498377153,2.0,1.0,0.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,40.946,1.0,17.0,1.0,0.0,2.0,7.0,1.811074879903705e-7,61.6125364,1.201785851173782,152.799,0.00286,36.47,1661.468,1661.5322509297664,0.06425092976633096
894ba0a4237ffff,121.52010896313942,25.024396020464778,2.0,1.0,0.0,5.0,0.75,4.0,3.0,2.0,1.0,1.0,1.0,37.827,0.0,3.0,1.0,1.0,0.0,2.0,-3.3039263658524564e-8,60.934693900000006,1.2929162566198993,277.563,0.00286,40.205,1631.609,1630.5150688798474,-1.093931120152547
894ba0a45bbffff,121.52807797376444,25.0659790193038,4.0,1.0,0.0,2.0,0.889,9.0,1.0,1.0,1.0,1.0,1.0,13.933,1.0,28.0,1.0,0.0,9.0,2.0,2.923498151032982e-6,50.04052480000001,1.344965233176035,242.422,0.31615,40.067,1817.253,1816.3888094392028,-0.8641905607971694
894ba0a6037ffff,121.50615996751289,25.091931989924944,1.0,1.0,0.0,5.0,0.4,5.0,3.0,2.0,2.0,1.0,1.0,30.574,0.0,5.0,0.0,3.0,4.0,2.0,6.111143176744256e-6,43.8262391,0.9819666023739572,222.462,0.65284,26.525,1335.629,1334.3998505569427,-1.2291494430571674
894ba0a43cbffff,121.52414501715646,25.025170005404007,8.0,1.0,0.0,1.0,0.692,26.0,1.0,1.0,1.0,1.0,1.0,14.538,3.0,8.0,0.0,0.0,12.0,28.0,-5.715566961202994e-7,61.79096210000001,1.2890184424602067,278.206,0.0,30.315,2169.249,2168.614171692062,-0.6348283079378234
894ba0a5937ffff,121.57163595853916,25.001486015972446,3.0,1.0,0.0,2.0,0.571,7.0,4.0,2.0,1.0,1.0,1.0,30.365,0.0,3.0,0.0,2.0,1.0,3.0,8.143552903433246e-7,57.14227410000001,0.8766219253524274,177.228,0.80751,27.397,1100.193,1100.1834928512867,-0.009507148713282731
894ba0a4807ffff,121.5800209630188,25.040077010653945,2.0,1.0,0.0,5.0,0.5,4.0,3.0,2.0,1.0,1.0,1.0,29.094,0.0,4.0,1.0,3.0,4.0,17.0,3.871104082205012e-6,48.594460600000005,1.123431180259538,288.586,0.40066,26.8,1749.774,1750.1276518958816,0.3536518958817396
894ba0a4893ffff,121.57178205641998,25.046642378264973,5.0,1.0,1.0,1.0,0.6,15.0,2.0,1.0,1.0,1.0,0.0,27.66,2.0,11.0,0.0,2.0,5.0,7.0,2.419118190616244e-6,54.0667638,1.123431180259538,241.068,0.40066,17.484,1783.779,1797.8181301251861,14.039130125186148
894ba0a46afffff,121.50355202215889,25.04033299397693,1.0,1.0,0.0,5.0,0.5,4.0,0.0,0.0,0.0,0.0,1.0,18.177,3.0,24.0,1.0,3.0,10.0,12.0,3.4793648136145315e-6,49.7991254,0.8758391766346513,296.802,1.0,35.978,1719.33,1719.3300000000033,3.410605131648481e-12
894ba0a590bffff,121.56111097035983,24.995836990417843,7.0,1.0,0.0,5.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,26.236,0.0,1.0,0.0,0.0,4.0,1.0,1.7752105319506926e-6,55.58163270000001,0.8766219253524274,187.877,0.80751,29.568,1380.937,1380.6450077412935,-0.29199225870638656
894ba0a457bffff,121.52555753547956,25.05459861599589,2.0,1.0,0.0,1.0,0.75,12.0,1.0,1.0,1.0,1.0,1.0,3.621,15.0,11.0,0.0,2.0,6.0,13.0,1.5904539247227993e-6,54.7670554,1.344965233176035,317.882,0.31615,38.319,2031.262,2024.838945522734,-6.42305447726585
894ba0a459bffff,121.51767795976144,25.067347993639927,1.0,1.0,0.0,2.0,0.857,7.0,1.0,2.0,1.0,1.0,1.0,20.31,1.0,13.0,1.0,1.0,3.0,6.0,3.029276807197548e-6,48.1725948,1.1111116119692062,246.956,0.52195,23.314,1827.529,1829.5278029594635,1.9988029594635464
894ba0a4dcfffff,121.57738502210816,25.056044997207835,1.0,1.0,0.0,2.0,0.125,8.0,3.0,2.0,2.0,1.0,1.0,39.276,0.0,3.0,0.0,0.0,5.0,0.0,-1.540439204059838e-6,62.904664700000005,1.3570544322769913,124.644,0.58423,13.29,1398.972,1398.9720000000054,5.4569682106375694e-12
894ba0a454bffff,121.51938501816215,25.05304398250442,1.0,1.0,0.0,1.0,0.684,19.0,0.0,0.0,0.0,0.0,1.0,19.305,3.0,9.0,2.0,1.0,11.0,11.0,1.2464035228432462e-6,55.3854227,1.0502993354723438,157.324,0.52195,29.446,2153.28,2129.8829965161085,-23.397003483891694
894ba0a5973ffff,121.5626519832586,24.99442598083728,1.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,27.555,0.0,2.0,0.0,0.0,0.0,0.0,-1.245328455022176e-7,58.8075802,0.8766219253524274,191.029,0.80751,32.423,1195.22,1194.8974850705129,-0.32251492948716987
894ba0a5bbbffff,121.55811301505103,24.9851889978094,1.0,1.0,1.0,5.0,0.6,5.0,3.0,2.0,2.0,1.0,1.0,34.204,0.0,1.0,1.0,1.0,3.0,0.0,1.4631397286148834e-6,54.6629738,0.8766219253524274,207.575,0.80751,23.329,1125.101,1145.0185986282422,19.917598628242104
894ba56969bffff,121.50342201884064,25.133843014544738,2.0,1.0,1.0,1.0,0.692,13.0,1.0,1.0,1.0,1.0,1.0,18.537,0.0,9.0,1.0,2.0,11.0,6.0,3.167121392833113e-6,48.6023324,1.0283727376965008,231.695,0.59608,26.405,1506.251,1506.2509999999927,-7.275957614183426e-12
894ba0a55b7ffff,121.49389900336688,25.023293003916407,1.0,1.0,0.0,1.0,0.308,13.0,2.0,2.0,1.0,1.0,1.0,25.316,0.0,15.0,0.0,2.0,2.0,1.0,5.905196294070168e-6,43.982798800000005,0.8758391766346513,240.008,1.0,43.26,1618.335,1618.3787557710011,0.04375577100108785
894ba1d32a7ffff,121.61537096910894,25.07155998380462,1.0,1.0,0.0,5.0,0.6,5.0,3.0,2.0,2.0,1.0,1.0,32.11,0.0,14.0,1.0,2.0,4.0,21.0,3.475221713663496e-6,52.7440233,1.3570544322769913,116.777,0.58423,27.75,1367.373,1367.3042549766199,-0.06874502338018829
894ba0a6bb3ffff,121.57321100196486,25.08202298780997,1.0,1.0,0.0,5.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,25.244,0.0,14.0,1.0,0.0,2.0,9.0,-1.9906559758098846e-7,62.7860058,1.3570544322769913,110.659,0.58423,33.838,1724.102,1723.9259932694426,-0.17600673055744664
894ba0a63a7ffff,121.5183459974445,25.08340000877316,1.0,1.0,0.0,5.0,0.5,4.0,3.0,2.0,1.0,1.0,1.0,29.645,0.0,11.0,0.0,2.0,2.0,12.0,4.630543956247145e-6,47.4020408,0.9819666023739572,216.252,0.65284,32.315,1452.877,1452.8709860101415,-0.0060139898585021
894ba0a4803ffff,121.57934404051832,25.038841979130567,1.0,1.0,0.0,5.0,0.5,4.0,3.0,1.0,1.0,1.0,1.0,22.185,1.0,14.0,0.0,2.0,6.0,35.0,-2.3419568285089227e-7,60.8049563,1.123431180259538,220.554,0.40066,28.718,1941.135,1936.918188281032,-4.216811718968074
894ba0a4e73ffff,121.5561260010843,25.029491002219487,5.0,1.0,0.0,5.0,0.6,5.0,5.0,0.0,5.0,1.0,1.0,33.293,5.0,9.0,1.0,1.0,4.0,7.0,2.6770696870038447e-6,51.643731800000005,1.216210758521865,275.14,0.0,40.338,1987.736,2003.7497818145855,16.0137818145854
894ba0a42b7ffff,121.51579102571856,25.03160600784776,3.0,1.0,0.0,5.0,0.75,4.0,4.0,2.0,2.0,1.0,1.0,19.106,1.0,18.0,0.0,0.0,6.0,8.0,-4.866662480258687e-6,78.78396500000001,1.2929162566198993,83.535,0.00286,34.848,1845.99,1879.1371783663255,33.147178366325534
894ba0a59c7ffff,121.5564236673456,25.001508584297927,1.0,1.0,1.0,1.0,0.154,26.0,4.0,2.0,2.0,1.0,0.0,62.572,0.0,3.0,0.0,1.0,6.0,17.0,-2.785182799264212e-7,57.7606414,0.8766219253524274,186.743,0.80751,29.627,1617.135,1617.1431989090777,0.008198909077691496
894ba569257ffff,121.5213495686284,25.11209570575137,1.0,1.0,0.0,2.0,0.714,7.0,2.0,1.0,1.0,1.0,1.0,21.196,0.0,8.0,0.0,1.0,5.0,22.0,-2.629860188569892e-6,64.8769679,1.0280670973230188,179.018,0.59608,37.721,1744.69,1739.2926380521046,-5.397361947895433
894ba0a456bffff,121.5264539800242,25.05010201830888,1.0,1.0,0.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,10.684,1.0,28.0,0.0,2.0,6.0,9.0,2.505087644126214e-6,53.1653061,1.344965233176035,241.897,0.31615,35.82,2062.217,2055.30359718113,-6.913402818870054
894ba0a5db7ffff,121.55445397903884,25.020956003582555,1.0,1.0,0.0,2.0,0.714,7.0,3.0,2.0,2.0,1.0,1.0,17.935,0.0,10.0,0.0,0.0,4.0,25.0,1.2009156802942698e-6,55.6311953,1.2244820249678248,234.926,0.0,41.027,1875.715,1878.5474543767443,2.8324543767444084
894ba1d33dbffff,121.6177427124315,25.071033516466173,1.0,1.0,1.0,1.0,0.5,12.0,2.0,2.0,1.0,1.0,1.0,25.138,0.0,12.0,0.0,0.0,3.0,3.0,3.694935788715688e-6,52.1084548,1.3566303342997228,117.657,0.58423,28.563,1373.736,1373.735999999992,-8.185452315956354e-12
894ba0a452bffff,121.53232902359792,25.05899002079805,1.0,1.0,1.0,2.0,0.5,10.0,1.0,0.0,1.0,1.0,0.0,18.401,3.0,3.0,0.0,3.0,7.0,19.0,1.5819094927027428e-7,57.8309038,1.344965233176035,208.138,0.31615,38.953,2045.902,2032.1160871887423,-13.785912811257731
894ba0a4dc7ffff,121.58162059773856,25.059688587917577,2.0,1.0,1.0,1.0,0.467,15.0,3.0,2.0,2.0,1.0,1.0,40.804,0.0,0.0,1.0,0.0,7.0,1.0,1.929756998978319e-6,54.75276970000001,1.3570544322769913,167.334,0.58423,7.542,1860.905,1860.8964629162433,-0.008537083756664288
894ba0a6197ffff,121.51686093877446,25.10455401975008,1.0,1.0,1.0,1.0,0.154,13.0,3.0,2.0,3.0,1.0,1.0,65.53,0.0,0.0,1.0,1.0,0.0,0.0,2.0216828184864705e-7,60.39446060000001,1.0283727376965008,203.724,0.59608,20.0,1052.521,1052.5210000000036,3.637978807091713e-12
894ba0a4503ffff,121.52496200125891,25.06250798937981,1.0,1.0,0.0,2.0,0.333,6.0,0.0,0.0,0.0,0.0,1.0,24.629,3.0,7.0,1.0,1.0,9.0,25.0,2.5126833298369406e-6,51.1527697,1.344965233176035,278.957,0.31615,36.565,2005.296,2004.482585526127,-0.8134144738730811
894ba1da68fffff,121.57485896794816,24.989658982953827,1.0,1.0,0.0,5.0,0.75,4.0,4.0,1.0,2.0,1.0,1.0,27.125,0.0,10.0,0.0,0.0,3.0,3.0,-2.727482111617333e-6,62.9950437,0.8766219253524274,135.078,0.80751,29.605,1279.036,1279.0491235846098,0.013123584609729733
894ba0a4d13ffff,121.58411619591782,25.061734195783067,1.0,1.0,1.0,1.0,0.467,15.0,3.0,2.0,2.0,1.0,0.0,54.779,0.0,3.0,0.0,1.0,2.0,0.0,-1.241445078910791e-6,61.8125364,1.3570544322769913,136.112,0.58423,5.036,1744.191,1744.1399728442536,-0.0510271557463966
894ba0a4d13ffff,121.582688362975,25.06048994477225,2.0,1.0,1.0,1.0,0.667,15.0,3.0,2.0,2.0,1.0,1.0,53.458,0.0,3.0,0.0,1.0,2.0,0.0,-1.241445078910791e-6,61.8125364,1.3570544322769913,136.112,0.58423,5.036,1744.191,1744.1399728442536,-0.0510271557463966
894ba0a5d4bffff,121.54207499769616,25.004255983514824,3.0,1.0,0.0,5.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,21.108,0.0,6.0,1.0,1.0,0.0,2.0,5.310704481644345e-7,56.9650146,0.8766219253524274,220.656,0.80751,41.083,1432.482,1443.8182661560045,11.336266156004513
894ba0a4323ffff,121.54160996970796,25.025640020624564,2.0,1.0,1.0,2.0,0.6,10.0,2.0,1.0,1.0,1.0,1.0,22.603,2.0,6.0,0.0,4.0,5.0,20.0,-5.240146177219898e-6,74.0020408,1.259315372838953,194.678,0.0,35.328,1799.217,1857.663227833842,58.44622783384193
894ba0a4c13ffff,121.56021997405225,25.05514000312199,1.0,1.0,1.0,1.0,0.273,11.0,4.0,2.0,2.0,1.0,1.0,63.87,0.0,7.0,0.0,2.0,2.0,26.0,-4.585621827705379e-6,70.0830904,1.3448001818961128,194.902,0.15267,25.669,1525.598,1528.5668757355081,2.9688757355081634
894ba0a4183ffff,121.53654591174076,25.05481322091277,1.0,1.0,1.0,1.0,0.615,13.0,2.0,2.0,1.0,1.0,0.0,27.884,2.0,13.0,0.0,2.0,6.0,4.0,-2.0930690637909365e-6,61.773760900000006,1.344965233176035,177.234,0.31615,37.425,2030.287,2026.8650563582926,-3.4219436417074576
894ba0a45bbffff,121.527153030749,25.06823999577585,1.0,1.0,0.0,5.0,0.8,5.0,3.0,1.0,2.0,1.0,1.0,26.708,1.0,2.0,0.0,0.0,3.0,1.0,2.923498151032982e-6,50.04052480000001,1.344965233176035,242.422,0.31615,40.067,1817.253,1811.5750318029745,-5.677968197025393
894ba0a4177ffff,121.54510002655212,25.044134019428924,1.0,1.0,0.0,2.0,0.833,6.0,3.0,1.0,2.0,1.0,1.0,29.457,0.0,8.0,0.0,1.0,6.0,37.0,-1.6283075678952642e-6,63.71749270000001,1.259315372838953,252.584,0.0,43.722,2167.359,2173.21566245805,5.856662458049868
894ba0a40a7ffff,121.52569399286324,25.04877398956976,8.0,1.0,0.0,1.0,0.231,13.0,2.0,1.0,2.0,1.0,0.0,25.64,1.0,28.0,0.0,2.0,6.0,9.0,1.335135033118595e-6,57.4795918,1.33701678883362,231.028,0.31615,38.357,2037.348,2046.9754833572865,9.627483357286565
894ba0a4507ffff,121.52794595878942,25.06134801779936,16.0,1.0,0.0,1.0,0.4,15.0,2.0,1.0,1.0,1.0,0.0,23.117,1.0,28.0,1.0,0.0,9.0,2.0,2.687470594943577e-6,51.089212800000006,1.344965233176035,288.301,0.31615,44.27,1815.259,1817.7714081854256,2.5124081854255564
894ba0a432fffff,121.5435839917248,25.023727982781708,2.0,1.0,0.0,1.0,0.722,18.0,3.0,2.0,2.0,1.0,1.0,34.376,2.0,6.0,0.0,4.0,5.0,20.0,-5.551785414737232e-6,75.328863,1.259315372838953,136.254,0.0,40.468,2018.043,1993.0851538679449,-24.95784613205501
894ba0a5893ffff,121.53588077124948,25.001308110077545,1.0,1.0,0.0,1.0,0.714,14.0,3.0,2.0,2.0,1.0,1.0,54.053,0.0,0.0,0.0,0.0,2.0,0.0,-2.717642236281029e-6,70.2,0.8585454291394947,184.615,0.80751,15.366,1242.403,1242.4399830297675,0.03698302976749801
894ba0a407bffff,121.5182346,25.0324135,1.0,1.0,1.0,1.0,0.583,12.0,1.0,1.0,1.0,1.0,1.0,29.742,1.0,5.0,0.0,0.0,10.0,16.0,-5.639308514075497e-6,80.2008746,1.2929162566198993,85.779,0.00286,34.626,1928.269,1932.260153734943,3.9911537349430546
894ba0a597bffff,121.56329303121343,24.99039101646765,2.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,34.878,0.0,2.0,0.0,0.0,0.0,0.0,2.09332336036596e-6,56.0,0.8766219253524274,221.555,0.80751,29.137,1250.342,1249.4933767040623,-0.8486232959378412
894ba0a4eb3ffff,121.557386974598,25.0416390202202,3.0,1.0,0.0,1.0,0.917,12.0,2.0,1.0,1.0,1.0,1.0,27.718,0.0,11.0,1.0,0.0,10.0,33.0,-2.718807481754478e-6,63.26209910000001,1.1645686281213683,247.219,0.0,9.333,1915.139,1947.151322494781,32.012322494781074
894ba0a49b7ffff,121.60668396465792,25.05536099199921,1.0,1.0,1.0,1.0,1.0,25.0,3.0,2.0,2.0,1.0,1.0,51.277,1.0,3.0,1.0,0.0,5.0,1.0,1.8860817654334728e-6,52.7376093,1.1427165495169065,167.768,0.22945,26.151,1585.624,1584.182057048638,-1.4419429513620798
894ba0a46a3ffff,121.49950096453516,25.04068599782916,2.0,1.0,0.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,20.57,3.0,17.0,0.0,2.0,3.0,13.0,3.469999669560329e-6,49.3,0.8758391766346513,244.304,1.0,34.351,1688.528,1688.527999999995,-5.002220859751105e-12
894ba0a4ec7ffff,121.55097096299336,25.03361498240083,2.0,1.0,0.0,1.0,0.636,11.0,0.0,0.0,0.0,0.0,1.0,51.134,0.0,9.0,2.0,0.0,4.0,16.0,-8.164358743673477e-6,77.46734690000001,1.259315372838953,174.412,0.0,40.914,1870.305,1938.5165111653166,68.21151116531655
894ba0a4183ffff,121.53654591174076,25.05481322091277,1.0,1.0,0.0,1.0,0.538,13.0,0.0,1.0,1.0,1.0,0.0,14.771,2.0,13.0,0.0,2.0,6.0,4.0,-2.0930690637909365e-6,61.773760900000006,1.344965233176035,177.234,0.31615,37.425,2030.287,2027.0885743988092,-3.19842560119082
894ba0a40a7ffff,121.52773297462971,25.04830401625871,1.0,1.0,0.0,2.0,0.714,7.0,0.0,0.0,0.0,0.0,1.0,75.295,0.0,9.0,1.0,2.0,9.0,7.0,1.335135033118595e-6,57.4795918,1.33701678883362,231.028,0.31615,38.357,2037.348,2043.1390288776645,5.79102887766453
